Week,Date,Time,Solar production (kW),Storage production (kW),Load Consumption (kW),Import from grid (kW)
3,10/12/2025,10:20,1620,0,347,0
3,10/12/2025,10:25,1547,0,325,0
3,10/12/2025,10:30,1558,0,327,0
3,10/12/2025,10:35,1671,0,346,0
3,10/12/2025,10:40,2044,0,325,0
3,10/12/2025,10:45,2196,0,327,0
3,10/12/2025,10:50,1694,0,514,0
3,10/12/2025,10:55,1707,0,510,0
3,10/12/2025,11:00,1827,0,517,0
3,10/12/2025,11:05,1776,0,516,0
3,10/12/2025,11:10,1813,0,500,0
3,10/12/2025,11:15,861,0,284.5,0
3,10/12/2025,11:20,1788,0,509,0
3,10/12/2025,11:25,1862,0,488,0
3,10/12/2025,11:30,2106,0,524,0
3,10/12/2025,11:35,2223,0,519,0
3,10/12/2025,11:40,2156,0,536,0
3,10/12/2025,11:45,2147,0,1146,0
3,10/12/2025,11:55,854.5,0,355,0
3,10/12/2025,12:00,1763,0,668,0
3,10/12/2025,12:10,926.5,0,231.5,0
3,10/12/2025,12:15,2033,0,686,0
3,10/12/2025,12:20,1828,0,518,0
3,10/12/2025,12:25,2242,0,596,0
3,10/12/2025,12:30,2243,0,593,0
3,10/12/2025,12:35,1872,0,527,0
3,10/12/2025,12:40,1946,0,535,0
3,10/12/2025,12:45,1814,0,537,0
3,10/12/2025,12:50,1733,0,591,0
3,10/12/2025,12:55,2031,0,597,0
3,10/12/2025,13:05,413,0,295.5,0
3,10/12/2025,13:10,728,0,602,0
3,10/12/2025,13:15,701,0,600,0
3,10/12/2025,13:20,511.4,0,437,0
3,10/12/2025,13:25,625,0,542,0
3,10/12/2025,13:30,726,0,637,0
3,10/12/2025,13:35,551.2,2,488,0
3,10/12/2025,13:50,654,0,581,0
3,10/12/2025,13:55,643,0,568,0
3,10/12/2025,14:00,670,0,596,0
3,10/12/2025,14:05,690,5,617,0
3,10/12/2025,14:10,678,5,606,0
3,10/12/2025,14:15,699,0,618,0
3,10/12/2025,14:20,685,0,616,0
3,10/12/2025,14:25,696,5,611,0
3,10/12/2025,14:30,349,2.5,309,0
3,10/12/2025,14:35,699,5,624,0
3,10/12/2025,14:40,514.5,3.75,463.5,0
3,10/12/2025,14:45,700,5,616,0
3,10/12/2025,14:50,694,5,614,0
3,10/12/2025,14:55,0,0,1450,0
3,10/12/2025,15:00,790,0,724,0
3,10/12/2025,15:05,631.6,1,575.2,0
3,10/12/2025,15:10,655,16,605,0
3,10/12/2025,15:15,1426,11,1366,0
3,10/12/2025,15:20,758,11,710,0
3,10/12/2025,15:25,625,11,573,0
3,10/12/2025,15:30,605,11,561,0
3,10/12/2025,15:35,594,11,547,0
3,10/12/2025,15:40,590,11,548,0
3,10/12/2025,15:45,579,11,530,0
3,10/12/2025,15:50,593,11,548,0
3,10/12/2025,15:55,597,10,549,0
3,10/12/2025,16:00,631,1342,1826,0
3,10/12/2025,16:05,533,74,549,0
3,10/12/2025,16:10,463,160,577,0
3,10/12/2025,16:15,439,170,553,0
3,10/12/2025,16:20,447,144,536,0
3,10/12/2025,16:25,497,90,536,0
3,10/12/2025,16:30,543,90,577,0
3,10/12/2025,16:35,601,32,578,0
3,10/12/2025,16:40,607,16,564,0
3,10/12/2025,16:45,583,42,572,0
3,10/12/2025,16:50,716,0,560,0
3,10/12/2025,16:55,881,0,571,0
3,10/12/2025,17:00,813,0,599,0
3,10/12/2025,17:05,787,0,552,0
3,10/12/2025,17:10,928,0,548,0
3,10/12/2025,17:15,1186,0,601,0
3,10/12/2025,17:20,1447,0,581,0
